Index,Height(Inches),Weight(Pounds),BMI
4911,69.86274,126.7733,18.25962657
4912,65.28588,120.2017,19.82564887
4913,68.23316,120.3497,18.17227782
4914,67.56772,130.5236,20.09860152
4915,67.92319,137.9222,21.01615934
4916,65.9763,118.559,19.14758208
4917,66.72703,126.2936,19.94036383
4918,67.16036,135.8841,21.17863358
4919,67.7804,122.1423,18.69016622
4920,64.55365,106.3292,17.9376797
4921,67.47804,131.5261,20.30684009
4922,67.29005,122.7303,19.05484493
4923,66.84522,114.8025,18.06200494
4924,63.83743,120.2347,20.74122295
4925,64.04876,122.1794,20.93783923
4926,69.05705,145.6834,21.47579993
4927,66.07726,117.709,18.95225727
4928,69.83849,131.9638,19.02043549
4929,70.33978,128.3473,18.23643952
4930,67.88517,132.8351,20.26368157
4931,66.30635,120.4227,19.25543977
4932,70.70419,127.4847,17.9276386
4933,64.63844,111.2536,18.7192164
4934,67.37468,118.4249,18.34023604
4935,67.32338,132.2462,20.51193838
4936,68.79557,137.0621,20.3587805
4937,69.49827,130.716,19.02550034
4938,69.18297,133.2681,19.57415967
4939,68.05335,120.2172,18.24832118
4940,65.60027,124.9529,20.41222803
4941,69.84728,135.0017,19.45340218
4942,71.20265,155.3163,21.53674403
4943,66.1002,114.3986,18.40646916
4944,68.91567,143.1158,21.18394997
4945,65.88189,111.2503,18.01873991
4946,67.45521,121.8782,18.8300017
4947,67.21505,122.1602,19.00868212
4948,65.97609,124.7486,20.14734659
4949,67.96746,130.7902,19.90345395
4950,66.85926,128.0209,20.13321216
4951,67.62991,120.2907,18.48884401
4952,67.1994,125.7923,19.58297151
4953,65.68971,131.2235,21.37825499
4954,68.65173,131.3886,19.59792262
4955,68.37333,126.8527,19.075748
4956,66.48906,112.4772,17.88625571
4957,66.03608,126.3124,20.36285844
4958,67.01056,118.5625,18.56163288
4959,67.52148,141.824,21.86860847
4960,68.94504,135.164,19.98988542
4961,65.95216,138.0343,22.3092153
4962,68.70893,111.9057,16.66407312
4963,64.0908,109.4352,18.7292754
4964,66.00548,106.1651,17.13077894
4965,70.50014,138.7377,19.62320119
4966,69.06617,138.8835,20.46799165
4967,67.20849,131.6754,20.49329045
4968,68.71365,133.501,19.8771359
4969,70.4988,123.6003,17.48281655
4970,70.09293,120.5015,17.24246483
4971,67.10959,127.9008,19.96454491
4972,67.94613,108.2182,16.47882264
4973,69.9019,132.8392,19.11188905
4974,68.45258,112.1406,16.82436019
4975,69.5192,131.5346,19.13312029
4976,65.52153,124.897,20.45216424
4977,67.62906,115.9246,17.81821639
4978,69.24378,138.2668,20.27270501
4979,68.39542,131.5288,19.76615248
4980,64.77157,110.1024,18.44944315
4981,70.23436,137.102,19.53888859
4982,65.18062,109.788,18.16658203
4983,66.20453,112.9286,18.1127276
4984,70.60819,148.2754,20.90808571
4985,65.64079,119.3393,19.47113252
4986,69.72804,141.9129,20.51928788
4987,67.49767,139.6238,21.5445395
4988,69.18779,119.7962,17.59298167
4989,66.83553,115.7201,18.21165157
4990,67.17618,121.334,18.90197709
4991,68.75179,159.3608,23.70111659
4992,66.51066,133.2151,21.17026358
4993,67.34769,141.3034,21.90092856
4994,71.80087,129.831,17.70411876
4995,67.69782,120.7103,18.51613279
4996,69.0048,141.5982,20.90520616
4997,69.06523,125.8677,18.5502897
4998,65.88747,112.3178,18.1885572
4999,65.84895,118.9697,19.28830136
5000,67.18311,112.7574,17.56225061
5001,63.79598,111.7201,19.297454
5002,67.47173,110.5494,17.07135617
5003,67.15867,103.8433,16.18563089
5004,70.38311,159.9758,22.70244905
5005,66.68444,130.2472,20.59087034
5006,66.66715,123.7624,19.57583377
5007,66.82297,125.297,19.7262462
5008,66.6039,122.711,19.44641278
5009,70.88882,160.0364,22.38817041
5010,70.28146,131.6777,18.74070859
5011,68.61527,124.199,18.54521493
5012,68.94252,122.5949,18.13232193
5013,70.00817,143.777,20.62278394
5014,63.92219,106.1497,18.26294473
5015,68.18982,135.6658,20.51098973
5016,66.93297,112.8116,17.70226718
5017,67.12819,118.7819,18.53086611
5018,67.29436,119.1211,18.49211927
5019,70.49073,121.0715,17.12904822
5020,66.8532,113.7029,17.88473322
5021,68.51902,116.3811,17.42671373
5022,68.68968,128.0095,19.07280374
5023,67.64082,116.0115,17.82537354
5024,68.69251,133.2729,19.85538908
5025,67.6248,127.7888,19.64428063
5026,68.8846,123.8782,18.35295203
5027,69.76061,139.5499,20.15878327
5028,67.56118,126.6252,19.50208374
5029,69.78513,141.3982,20.41142954
5030,70.21612,151.0506,21.53793811
5031,66.27644,126.0282,20.16994498
5032,67.40846,148.4483,22.96686632
5033,68.20932,129.2407,19.52842359
5034,65.79974,132.286,21.47933614
5035,64.49618,106.4894,17.9967349
5036,65.69093,125.0984,20.37962834
5037,68.48055,130.2433,19.52433439
5038,66.17897,123.5842,19.83710392
5039,63.55273,101.2994,17.63168328
5040,67.68025,118.3701,18.16659068
5041,65.4426,109.8414,18.03018962
5042,67.53819,131.1827,20.21776086
5043,67.20388,125.2316,19.49308421
5044,65.10901,131.8946,21.87258719
5045,67.71775,116.0773,17.79498324
5046,66.27965,98.28455,15.72824139
5047,71.03656,127.6602,17.78471873
5048,69.39922,134.0168,19.56164577
5049,67.60067,123.7417,19.03572414
5050,69.41439,125.4915,18.30925243
5051,67.06842,135.2419,21.1363717
5052,68.06961,122.0361,18.51557145
5053,63.88211,117.4632,20.23478752
5054,65.9194,120.1212,19.43338683
5055,70.23642,124.4872,17.74006838
5056,63.84676,116.313,20.05884193
5057,68.9074,121.8405,18.0391168
5058,64.0135,126.9209,21.77435611
5059,67.36541,111.5266,17.27666343
5060,69.06481,132.1843,19.48146254
5061,67.06091,131.9966,20.63379849
5062,68.71498,118.7562,17.68107916
5063,70.10334,138.9367,19.87443927
5064,70.90589,132.6605,18.54950521
5065,66.77943,117.0903,18.45826294
5066,69.55338,121.8668,17.70941654
5067,68.45538,128.6212,19.29535223
5068,68.10538,130.0686,19.71355504
5069,64.46289,109.0084,18.44147892
5070,67.78582,110.3563,16.88397685
5071,65.82491,126.3494,20.4997215
5072,66.22711,130.879,20.97749786
5073,65.4258,130.8643,21.49207899
5074,69.33268,123.4765,18.05775099
5075,65.30644,111.1681,18.32413522
5076,70.66767,151.1334,21.27522849
5077,67.86539,127.2278,19.41961628
5078,65.68213,114.755,18.6996073
5079,66.27532,131.1304,20.98722625
5080,64.15129,117.3512,20.04620061
5081,68.93691,126.7825,18.75473839
5082,66.77623,130.4524,20.56665229
5083,68.66098,110.209,16.43434467
5084,66.03851,120.0319,19.34895319
5085,71.34562,131.9006,18.21660592
5086,66.26107,118.9925,19.05276561
5087,70.96703,136.5441,19.05965363
5088,65.92505,114.2363,18.47815125
5089,66.47783,119.0131,18.93199685
5090,68.65041,144.86,21.60814748
5091,68.22052,130.8069,19.758589
5092,69.53697,144.8661,21.06156156
5093,71.31389,130.7968,18.08023997
5094,68.65623,138.8268,20.70469007
5095,63.90685,130.0556,22.38667318
5096,69.54723,124.231,18.05616987
5097,63.83536,119.8695,20.67956481
5098,69.43228,110.2776,16.08124903
5099,68.8923,127.6997,18.9148906
5100,65.97989,142.5486,23.0194587
5101,73.25816,157.0989,20.57862989
5102,65.69314,138.5876,22.5756185
5103,69.95721,128.1607,18.40963738
5104,69.93565,130.3446,18.73488956
5105,67.55601,119.1028,18.34633477
5106,67.47638,115.6698,17.85960128
5107,69.05674,128.3985,18.92793039
5108,68.54497,136.1737,20.37498893
5109,70.44462,116.6906,16.53086337
5110,67.11656,131.4909,20.52067513
5111,67.60673,115.494,17.76375959
5112,67.76797,116.0487,17.76424081
5113,64.22799,116.596,19.86965445
5114,67.64933,138.6958,21.30549533
5115,66.94828,126.0413,19.76921166
5116,68.83697,145.686,21.61372657
5117,69.03861,128.7906,18.99570488
5118,67.88536,142.1595,21.68597543
5119,69.15298,138.9115,20.42075178
5120,65.76655,122.0769,19.84169169
5121,66.41848,119.0393,18.97002156
5122,69.98636,136.7085,19.62113069
5123,69.33663,124.8379,18.2547681
5124,68.14856,129.218,19.55982536
5125,69.61056,124.5365,18.06765237
5126,70.24424,132.7187,18.9088888
5127,64.66037,110.1455,18.52020173
5128,67.14089,132.4193,20.65058814
5129,66.55536,120.6308,19.14465124
5130,67.02821,134.6226,21.06483471
5131,66.61015,131.3866,20.81735632
5132,67.87365,134.9717,20.59660469
5133,68.48489,121.162,18.16068533
5134,71.46727,146.1977,20.12247887
5135,67.52509,130.7501,20.15890839
5136,69.14416,123.9601,18.22746332
5137,66.34347,105.9251,16.91834364
5138,68.8517,147.2738,21.83994208
5139,66.59398,128.4305,20.35886468
5140,68.79421,116.2545,17.26876669
5141,65.60404,128.8795,21.05125529
5142,69.60759,124.4609,18.05822529
5143,71.79002,131.1114,17.8841223
5144,65.39644,133.017,21.86524054
5145,68.186,123.0559,18.60661356
5146,70.64194,128.8506,18.15166782
5147,69.27806,146.6325,21.47801439
5148,65.41192,125.2607,20.58052103
5149,69.74131,135.9477,19.64929568
5150,69.68791,149.0918,21.58212499
5151,67.61616,129.9896,19.98770478
5152,65.33279,115.5896,19.03757714
5153,68.09827,122.5938,18.58453392
5154,67.78589,130.5478,19.97313684
5155,66.37325,110.4683,17.6281537
5156,70.70383,147.9488,20.80563101
5157,67.77536,135.435,20.72729225
5158,70.16781,132.2276,18.87998289
5159,65.08294,124.8522,20.72130953
5160,68.09864,139.5397,21.15320765
5161,69.72378,127.9841,18.50757406
5162,66.10587,129.5105,20.83436434
5163,68.81614,128.4016,19.06097637
5164,66.34879,136.5927,21.81307038
5165,68.85181,131.0471,19.43354438
5166,67.88949,135.8495,20.72088388
5167,67.3565,124.7415,19.3289055
5168,67.87392,123.9916,18.92089714
5169,67.82355,120.0348,18.34431346
5170,68.93013,119.6138,17.69776474
5171,66.72655,104.4695,16.49481692
5172,69.96413,141.4657,20.31681386
5173,70.92472,133.859,18.70715055
5174,68.15966,130.2032,19.70253702
5175,65.71158,120.7602,19.66053489
5176,66.88241,116.1838,18.2590036
5177,67.87445,129.3543,19.73892733
5178,69.77941,140.2507,20.24910239
5179,65.39579,114.7891,18.86932631
5180,70.51058,117.7705,16.65264676
5181,66.56644,121.7629,19.31788807
5182,68.74163,146.386,21.77786078
5183,68.50865,142.5118,21.34594231
5184,67.86683,136.538,20.83980898
5185,65.68959,108.1989,17.62727046
5186,68.1756,126.6541,19.15652103
5187,67.27204,128.769,20.00310675
5188,65.3007,130.2829,21.47865432
5189,68.37952,126.2574,18.98279121
5190,70.39798,119.4655,16.94639928
5191,65.3603,112.0012,18.43104362
5192,68.8706,129.9499,19.26032191
5193,66.21022,116.362,18.66020628
5194,68.94788,142.8095,21.11886575
5195,68.04951,123.9961,18.82406206
5196,66.09906,118.4749,19.06299391
5197,65.89673,138.4134,22.4081361
5198,67.19993,111.4001,17.34216302
5199,69.40899,105.0894,15.33496495
5200,69.07487,129.1519,19.02900026
5201,67.65384,120.3397,18.48329289
5202,68.48956,120.7475,18.09608887
5203,68.34723,124.124,18.67967224
5204,69.67407,140.3264,20.32134026
5205,65.19464,119.1674,19.71010809
5206,69.81691,139.3101,20.09169986
5207,64.26605,115.7719,19.70585445
5208,68.77984,128.1583,19.04494578
5209,64.94194,119.9868,20.00038151
5210,69.40853,136.2726,19.88557594
5211,66.60982,120.7165,19.12693756
5212,68.74031,143.4148,21.33665445
5213,72.8443,146.7131,19.43717166
5214,65.56742,114.1088,18.65942571
5215,67.30672,119.2437,18.50435341
5216,67.87438,129.1951,19.71467474
5217,67.37272,110.0987,17.05176558
5218,68.52976,132.8156,19.88135554
5219,67.2006,120.7292,18.79409192
5220,71.326,133.6295,18.46553649
5221,66.99797,113.5302,17.78047832
5222,70.15071,144.6167,20.65901592
5223,67.56198,111.4511,17.16464979
5224,67.84632,131.1354,20.02731264
5225,67.99597,124.7397,18.96678289
5226,71.45949,136.4103,18.77944116
5227,65.98938,133.9456,21.62398249
5228,70.30094,148.0703,21.06206832
5229,69.63548,118.8671,17.2327999
5230,68.12716,130.0225,19.69396978
5231,67.19533,117.8517,18.34902508
5232,69.96297,131.029,18.81855517
5233,70.75433,139.7372,19.6228153
5234,64.90027,99.29265,16.57217152
5235,67.53863,122.6701,18.9055602
5236,66.93918,112.5864,17.66365126
5237,66.74599,114.6931,18.0984865
5238,67.53267,124.3523,19.16819886
5239,67.03579,113.4992,17.75557176
5240,66.19745,119.4549,19.16358572
5241,66.16514,116.2537,18.66825126
5242,70.4784,141.2563,19.99176228
5243,66.71437,112.926,17.83653505
5244,67.52916,120.8297,18.62714637
5245,70.87923,144.9908,20.28886672
5246,70.87713,120.3404,16.84048243
5247,62.52373,101.0402,18.17020237
5248,67.78636,136.2587,20.84658586
5249,67.1394,121.6793,18.97654375
5250,67.39241,124.8535,19.3256483
5251,65.87821,127.8471,20.70916678
5252,66.55073,137.5442,21.83192141
5253,65.77153,103.9089,16.88620988
5254,67.98557,141.2212,21.47937975
5255,66.84341,115.4613,18.16663847
5256,69.21199,128.5016,18.85824126
5257,66.35945,122.8733,19.61585721
5258,69.23369,130.3051,19.11092819
5259,68.82616,133.9048,19.87212868
5260,69.36336,139.0361,20.31527274
5261,70.20959,134.7929,19.22336748
5262,68.15011,136.8965,20.72118306
5263,68.06755,112.9757,17.1419462
5264,66.61783,113.0753,17.91191872
5265,66.84021,131.2762,20.6569268
5266,70.60805,145.9398,20.57882796
5267,70.98349,143.2473,19.98605478
5268,68.09578,136.2662,20.65870397
5269,68.63828,134.4078,20.05612435
5270,69.50947,135.2759,19.68284184
5271,67.27908,118.9625,18.47588792
5272,67.62248,106.5357,16.37828034
5273,65.98498,124.1788,20.04991819
5274,70.60025,143.1552,20.19063488
5275,65.18921,118.4354,19.59229991
5276,66.32422,120.6698,19.28455472
5277,67.62091,136.1237,20.92796731
5278,69.19727,113.7928,16.70675821
5279,66.1129,124.6016,20.04040661
5280,68.12418,133.7479,20.26001307
5281,69.48945,143.7332,20.92544348
5282,67.16699,122.6097,19.10593879
5283,66.45846,127.9224,20.36110657
5284,68.57463,119.9155,17.92683832
5285,70.02842,158.2521,22.6859072
5286,65.46377,101.8393,16.70585493
5287,66.48352,125.5619,19.97032778
5288,65.78847,112.7934,18.32058935
5289,69.14324,113.9947,16.76256721
5290,66.10192,120.5016,19.38741872
5291,68.5156,110.4182,16.53548957
5292,64.2164,129.756,22.12029241
5293,69.15358,129.065,18.97293308
5294,66.83911,126.2087,19.86018554
5295,64.05746,109.798,18.81093255
5296,67.80361,134.8236,20.61653188
5297,67.78006,146.6249,22.43670904
5298,66.0792,121.5591,19.57101041
5299,67.54866,119.1681,18.36038839
5300,67.18499,111.7433,17.40332795
5301,66.36282,123.4684,19.7088589
5302,66.21209,120.9058,19.38777034
5303,69.61635,123.0992,17.85615951
5304,66.83693,123.2452,19.3951147
5305,71.80311,132.7094,18.09549636
5306,67.0625,126.7332,19.81008082
5307,72.96339,135.2564,17.86089187
5308,70.34828,151.3674,21.50209168
5309,70.09653,150.9294,21.59415088
5310,69.20104,140.2394,20.5873348
5311,70.35624,132.7655,18.8553812
5312,69.78453,144.8798,20.9143729
5313,71.39937,129.2934,17.82965426
5314,67.0059,116.8217,18.29164471
5315,66.79299,124.906,19.6823457
5316,67.86676,125.3757,19.13614545
5317,67.25419,103.8437,16.13974935
5318,68.56236,122.4352,18.31007418
5319,66.43275,136.132,21.6845837
5320,68.91151,125.792,18.62193535
5321,67.50477,126.8799,19.573984
5322,69.08511,145.0689,21.36784556
5323,68.7803,148.623,22.08580416
5324,66.66053,135.6636,21.462541
5325,68.66602,114.7145,17.1036929
5326,68.47595,114.8512,17.21926976
5327,67.53608,128.0852,19.74161042
5328,66.23142,121.6196,19.49084927
5329,69.17542,124.7148,18.32186633
5330,67.34508,120.9551,18.74855338
5331,67.77776,117.0167,17.90724387
5332,66.91716,115.5379,18.13864298
5333,68.65138,130.497,19.46513004
5334,66.97762,136.012,21.31440087
5335,69.11727,140.2511,20.63899041
5336,65.2278,132.8841,21.95648839
5337,66.3529,126.9573,20.27184072
5338,67.90441,122.0685,18.61071132
5339,67.14182,107.8829,16.82370786
5340,69.26936,139.1728,20.39047485
5341,67.55353,123.1504,18.97121107
5342,69.1191,127.1047,18.70340964
5343,66.5787,130.5048,20.69718056
5344,68.34422,126.8956,19.09845808
5345,70.87732,142.4991,19.94127263
5346,66.25515,109.9755,17.61213424
5347,70.20374,142.2116,20.28475886
5348,65.37244,119.6729,19.68619352
5349,69.21393,139.5979,20.48552938
5350,66.65743,125.0117,19.77920609
5351,70.90598,144.8867,20.25900531
5352,67.63273,116.9137,17.96829602
5353,67.44579,133.6929,20.66112556
5354,69.61543,149.4255,21.67549493
5355,70.72786,134.2975,18.87305551
5356,67.81233,134.3642,20.54099903
5357,68.88371,130.2664,19.29988303
5358,67.59685,128.0565,19.70171516
5359,66.18908,129.8912,20.84310253
5360,67.0619,122.516,19.15121918
5361,71.40566,142.8255,19.69227095
5362,69.94381,144.2052,20.72228655
5363,68.12088,129.3957,19.60264478
5364,70.07833,132.5733,18.9777143
5365,69.21921,138.4788,20.31820509
5366,65.07625,120.4977,20.00271949
5367,66.64317,86.982,13.76808126
5368,69.09678,136.2561,20.06299019
5369,67.29797,128.014,19.87050317
5370,70.07962,138.1994,19.78235568
5371,68.17719,128.9954,19.50973426
5372,70.62613,147.3147,20.76206717
5373,72.75675,155.6063,20.66502423
5374,65.50945,114.2107,18.70915668
5375,69.80503,118.0632,17.03320758
5376,68.48037,122.2135,18.32071043
5377,69.39191,132.1548,19.2939249
5378,69.89743,132.8384,19.11421846
5379,71.03366,120.7296,16.82056975
5380,64.18042,105.3415,17.97834514
5381,67.25981,115.6019,17.96424729
5382,69.88668,133.1821,19.1695697
5383,68.77416,143.2226,21.28708965
5384,70.75119,132.8196,18.65305605
5385,69.77175,140.4321,20.2797447
5386,66.47653,135.1056,21.49275025
5387,68.16365,127.6326,19.31128911
5388,66.4353,134.5752,21.43495411
5389,70.13482,122.9368,17.56992291
5390,71.70658,136.632,18.68055312
5391,66.92527,123.4431,19.37500756
5392,67.12563,123.5752,19.28012732
5393,69.16564,125.887,18.49930485
5394,68.8406,125.7733,18.65754455
5395,70.75604,166.2812,23.34916948
5396,71.42444,131.7763,18.15929343
5397,69.45553,134.4084,19.58700693
5398,67.59746,131.5971,20.24607722
5399,69.20977,129.3553,18.98474379
5400,68.55325,132.7205,19.85350715
5401,68.57877,120.9452,18.07859097
5402,66.26275,100.455,16.08377435
5403,65.96056,113.3895,18.32143546
5404,69.5447,134.9309,19.61275784
5405,69.03723,121.8168,17.96783689
5406,70.25581,149.6514,21.31432672
5407,65.24262,118.8877,19.63493483
5408,66.61174,123.9036,19.63078621
5409,65.44916,129.4155,21.23897069
5410,68.46313,115.2733,17.28902692
5411,70.08288,130.4398,18.66988179
5412,68.28223,134.7568,20.31845223
5413,67.00556,125.5138,19.65283106
5414,66.02293,109.5969,17.67518661
5415,69.16478,135.6481,19.93421052
5416,67.21577,131.9731,20.535174
5417,69.00086,135.9877,20.07917876
5418,70.75525,135.7754,19.06597751
5419,69.25232,127.8223,18.73670843
5420,67.57183,119.3432,18.37475859
5421,67.67452,132.6705,20.36476124
5422,67.40515,124.2707,19.22816812
5423,64.86031,100.9173,16.86408986
5424,69.39033,112.2069,16.38237954
5425,65.9698,129.9153,20.98578845
5426,67.55171,123.0908,18.96305152
5427,68.46426,116.498,17.47213424
5428,66.23821,104.1053,16.68057394
5429,70.6257,119.2626,16.80869773
5430,66.61423,116.9318,18.52481739
5431,70.66932,148.9742,20.97029607
5432,67.57132,119.5476,18.40650703
5433,69.45353,117.3488,17.1019381
5434,66.26159,125.5437,20.10141099
5435,68.73293,124.2368,18.4874012
5436,68.82534,133.8431,19.8634454
5437,70.13099,131.2805,18.76443999
5438,71.82375,146.9215,20.02186487
5439,65.90074,103.4218,16.74120963
5440,63.727,120.0775,20.7859565
5441,66.99543,121.7611,19.07100281
5442,67.3499,132.3056,20.50499375
5443,67.16004,112.2736,17.49891337
5444,70.5283,128.9156,18.21939568
5445,68.45206,121.7201,18.26184199
5446,66.09346,105.8554,17.03536201
5447,64.7808,125.8367,21.0799721
5448,68.29845,132.8929,20.02789973
5449,66.31173,125.5959,20.07936946
5450,64.36944,122.6652,20.81216376
5451,69.23895,132.3741,19.41142414
5452,70.56453,122.723,17.32640181
5453,63.44115,93.29146,16.29502838
5454,67.49847,113.1057,17.45227146
5455,69.85577,118.0316,17.00391992
5456,69.07982,130.5538,19.232797
5457,69.56211,137.4123,19.96344282
5458,68.17484,142.9581,21.6229945
5459,70.23972,137.4064,19.57928117
5460,70.6554,143.3564,20.18746062
5461,66.4574,122.5937,19.51357243
5462,64.31855,119.3805,20.28692522
5463,65.49751,110.3743,18.08729857
5464,69.47428,139.4867,20.31608473
5465,67.88158,125.4501,19.13914145
5466,69.53913,124.3466,18.07718215
5467,63.83987,92.65767,15.98279438
5468,69.07601,123.9516,18.26219496
